LANGUAGE,LINEAGE,SET
language_1,"[1, 1]",500
language_2,"[0, 1]",500
language_5,"[0, 1]",500
language_6,"[1, 1]",500
language_7,"[1, 1]",500
language_8,"[0, 1]",500
language_9,"[1, 1]",500
language_12,"[0, 1]",500
language_13,"[0, 1]",500
language_14,"[0, 1]",500
language_15,"[0, 0]",500
language_16,"[0, 0]",500
language_17,"[1, 1]",500
language_18,"[1, 1]",500
language_21,"[1, 0]",500
language_24,"[0, 1]",500
language_25,"[0, 0]",500
language_27,"[0, 1]",500
language_28,"[0, 1]",500
language_29,"[0, 0]",500
language_30,"[1, 0]",500
language_33,"[0, 1]",500
language_34,"[0, 0]",500
language_35,"[0, 1]",500
language_37,"[0, 1]",500
language_38,"[0, 1]",500
language_39,"[0, 0]",500
language_40,"[0, 0]",500
language_41,"[0, 1]",500
language_44,"[0, 1]",500
language_45,"[0, 0]",500
language_48,"[0, 1]",500
language_53,"[0, 1]",500
language_55,"[0, 1]",500
language_56,"[0, 1]",500
language_57,"[0, 1]",500
language_58,"[0, 1]",500
language_59,"[1, 1]",500
language_61,"[0, 1]",500
language_64,"[0, 1]",500
language_67,"[1, 1]",500
language_68,"[0, 1]",500
language_70,"[0, 1]",500
language_71,"[0, 0]",500
language_72,"[0, 1]",500
language_73,"[1, 1]",500
language_77,"[1, 1]",500
language_78,"[0, 1]",500
language_83,"[0, 0]",500
language_84,"[1, 1]",500
language_86,"[0, 0]",500
language_87,"[0, 1]",500
language_89,"[0, 1]",500
language_91,"[0, 1]",500
language_92,"[0, 1]",500
language_93,"[0, 0]",500
language_94,"[0, 1]",500
language_95,"[0, 1]",500
language_96,"[0, 0]",500
language_97,"[0, 1]",500
language_98,"[0, 1]",500
language_99,"[0, 1]",500
language_100,"[1, 1]",500
language_101,"[0, 1]",500
language_102,"[0, 1]",500
language_103,"[0, 1]",500
language_105,"[1, 1]",500
language_106,"[0, 1]",500
language_109,"[0, 1]",500
language_112,"[0, 1]",500
language_113,"[0, 1]",500
language_115,"[0, 1]",500
language_116,"[0, 1]",500
language_118,"[1, 1]",500
language_119,"[0, 1]",500
language_122,"[0, 1]",500
language_123,"[0, 0]",500
language_125,"[1, 1]",500
language_129,"[0, 1]",500
language_130,"[0, 1]",500
language_131,"[0, 0]",500
language_133,"[1, 1]",500
language_134,"[0, 1]",500
language_135,"[1, 0]",500
language_136,"[1, 1]",500
language_137,"[1, 1]",500
language_139,"[0, 1]",500
language_142,"[1, 1]",500
language_145,"[1, 1]",500
language_147,"[0, 1]",500
language_148,"[0, 1]",500
language_149,"[0, 0]",500
language_150,"[1, 1]",500
language_152,"[0, 1]",500
language_153,"[0, 1]",500
language_154,"[1, 1]",500
language_155,"[1, 0]",500
language_156,"[0, 1]",500
language_157,"[0, 0]",500
language_159,"[0, 0]",500
language_160,"[0, 1]",500
language_161,"[0, 1]",500
language_162,"[0, 1]",500
language_163,"[1, 1]",500
language_169,"[1, 1]",500
language_170,"[1, 1]",500
language_171,"[0, 1]",500
language_172,"[0, 1]",500
language_173,"[0, 1]",500
language_174,"[0, 0]",500
language_176,"[0, 1]",500
language_177,"[0, 1]",500
language_178,"[1, 1]",500
language_179,"[0, 1]",500
language_180,"[0, 1]",500
language_182,"[1, 0]",500
language_183,"[1, 1]",500
language_186,"[0, 1]",500
language_187,"[0, 1]",500
language_188,"[0, 1]",500
language_189,"[0, 1]",500
language_191,"[1, 1]",500
language_192,"[0, 1]",500
language_193,"[1, 1]",500
language_194,"[0, 1]",500
language_196,"[0, 1]",500
language_199,"[1, 1]",500
language_200,"[0, 0]",500
language_201,"[1, 1]",500
language_202,"[1, 1]",500
language_203,"[1, 1]",500
language_205,"[1, 1]",500
language_207,"[1, 1]",500
language_208,"[0, 1]",500
language_209,"[0, 1]",500
language_211,"[0, 1]",500
language_214,"[1, 1]",500
language_215,"[1, 1]",500
language_216,"[0, 1]",500
language_217,"[0, 1]",500
language_218,"[0, 1]",500
language_220,"[0, 1]",500
language_221,"[1, 1]",500
language_222,"[1, 1]",500
language_225,"[0, 1]",500
language_226,"[0, 1]",500
language_227,"[0, 1]",500
language_228,"[1, 1]",500
language_230,"[0, 1]",500
language_231,"[0, 1]",500
language_234,"[0, 0]",500
language_235,"[0, 1]",500
language_236,"[0, 1]",500
language_237,"[1, 0]",500
language_239,"[0, 1]",500
language_241,"[0, 1]",500
language_242,"[0, 1]",500
language_243,"[1, 1]",500
language_244,"[0, 0]",500
language_248,"[0, 1]",500
language_250,"[0, 1]",500
language_251,"[1, 1]",500
language_252,"[0, 1]",500
language_253,"[0, 1]",500
language_254,"[1, 1]",500
language_255,"[0, 1]",500
language_256,"[0, 1]",500
language_257,"[0, 1]",500
language_258,"[0, 0]",500
language_259,"[0, 1]",500
language_260,"[1, 1]",500
language_261,"[1, 1]",500
language_264,"[0, 1]",500
language_266,"[1, 1]",500
language_267,"[0, 1]",500
language_268,"[0, 1]",500
language_269,"[0, 1]",500
language_272,"[0, 1]",500
language_274,"[0, 0]",500
language_276,"[0, 0]",500
language_277,"[0, 1]",500
language_278,"[0, 1]",500
language_279,"[0, 1]",500
language_280,"[0, 1]",500
language_281,"[1, 1]",500
language_282,"[0, 0]",500
language_283,"[1, 1]",500
language_284,"[1, 1]",500
language_286,"[1, 1]",500
language_288,"[0, 0]",500
language_289,"[0, 1]",500
language_290,"[1, 1]",500
language_291,"[1, 1]",500
language_292,"[1, 1]",500
language_294,"[1, 1]",500
language_296,"[1, 0]",500
language_298,"[0, 1]",500
language_299,"[1, 0]",500
language_301,"[0, 1]",500
language_302,"[0, 1]",500
language_303,"[1, 1]",500
language_305,"[0, 1]",500
language_306,"[0, 1]",500
language_307,"[1, 0]",500
language_308,"[0, 1]",500
language_310,"[0, 0]",500
language_312,"[0, 1]",500
language_313,"[0, 0]",500
language_314,"[0, 0]",500
language_315,"[1, 0]",500
language_319,"[0, 1]",500
language_320,"[1, 1]",500
language_322,"[0, 1]",500
language_323,"[0, 1]",500
language_325,"[0, 1]",500
language_326,"[0, 1]",500
language_328,"[0, 1]",500
language_329,"[0, 1]",500
language_330,"[0, 1]",500
language_335,"[0, 1]",500
language_336,"[1, 1]",500
language_337,"[0, 0]",500
language_338,"[0, 1]",500
language_339,"[0, 0]",500
language_342,"[0, 0]",500
language_346,"[0, 0]",500
language_347,"[0, 0]",500
language_348,"[0, 1]",500
language_353,"[0, 1]",500
language_355,"[0, 0]",500
language_356,"[0, 1]",500
language_357,"[0, 1]",500
language_359,"[0, 1]",500
language_364,"[0, 1]",500
language_365,"[0, 1]",500
language_366,"[0, 1]",500
language_367,"[0, 1]",500
language_369,"[0, 0]",500
language_370,"[1, 1]",500
language_372,"[1, 1]",500
language_373,"[1, 0]",500
language_374,"[1, 0]",500
language_376,"[0, 1]",500
language_377,"[0, 1]",500
language_378,"[0, 1]",500
language_380,"[0, 1]",500
language_383,"[0, 1]",500
language_384,"[0, 1]",500
language_385,"[1, 1]",500
language_387,"[0, 1]",500
language_389,"[0, 0]",500
language_392,"[0, 1]",500
language_395,"[0, 1]",500
language_396,"[0, 1]",500
language_397,"[0, 1]",500
language_398,"[1, 1]",500
language_399,"[0, 1]",500
language_400,"[1, 1]",500
language_401,"[1, 0]",500
language_403,"[0, 0]",500
language_404,"[0, 1]",500
language_405,"[0, 0]",500
language_406,"[0, 1]",500
language_408,"[0, 1]",500
language_410,"[1, 1]",500
language_411,"[0, 0]",500
language_412,"[0, 0]",500
language_414,"[1, 1]",500
language_415,"[0, 1]",500
language_416,"[0, 1]",500
language_417,"[0, 1]",500
language_420,"[0, 1]",500
language_421,"[0, 1]",500
language_424,"[0, 1]",500
language_425,"[1, 1]",500
language_427,"[0, 0]",500
language_428,"[1, 1]",500
language_429,"[0, 1]",500
language_431,"[0, 1]",500
language_432,"[0, 1]",500
language_434,"[0, 1]",500
language_435,"[0, 1]",500
language_436,"[0, 0]",500
language_437,"[0, 1]",500
language_438,"[0, 1]",500
language_440,"[1, 0]",500
language_444,"[0, 1]",500
language_445,"[0, 1]",500
language_446,"[0, 1]",500
language_447,"[0, 0]",500
language_448,"[1, 1]",500
language_450,"[0, 1]",500
language_452,"[0, 1]",500
language_453,"[0, 0]",500
language_456,"[0, 1]",500
language_457,"[1, 1]",500
language_458,"[0, 1]",500
language_459,"[0, 1]",500
language_461,"[1, 0]",500
language_463,"[0, 1]",500
language_464,"[0, 1]",500
language_466,"[1, 1]",500
language_468,"[0, 0]",500
language_469,"[0, 1]",500
language_470,"[0, 1]",500
language_473,"[0, 1]",500
language_474,"[0, 1]",500
language_478,"[0, 1]",500
language_479,"[0, 0]",500
language_481,"[1, 1]",500
language_482,"[0, 1]",500
language_484,"[0, 0]",500
language_485,"[0, 1]",500
language_486,"[1, 0]",500
language_487,"[1, 0]",500
language_488,"[1, 1]",500
language_490,"[0, 1]",500
language_491,"[1, 1]",500
language_492,"[1, 1]",500
language_494,"[0, 1]",500
language_495,"[1, 1]",500
language_497,"[0, 1]",500
language_498,"[1, 1]",500
language_499,"[0, 1]",500
language_501,"[1, 1]",500
language_505,"[0, 1]",500
language_506,"[0, 1]",500
language_508,"[1, 1]",500
language_509,"[0, 1]",500
language_510,"[1, 0]",500
language_511,"[1, 1]",500
language_512,"[1, 1]",500
language_514,"[0, 1]",500
language_516,"[0, 1]",500
language_520,"[0, 1]",500
language_521,"[1, 1]",500
language_523,"[0, 1]",500
language_524,"[0, 1]",500
language_525,"[0, 1]",500
language_526,"[1, 1]",500
language_527,"[1, 1]",500
language_529,"[1, 0]",500
language_532,"[0, 1]",500
language_534,"[0, 1]",500
language_536,"[0, 0]",500
language_538,"[0, 1]",500
language_539,"[0, 1]",500
language_540,"[0, 1]",500
language_541,"[0, 1]",500
language_543,"[0, 1]",500
language_546,"[0, 1]",500
language_549,"[1, 1]",500
language_550,"[1, 0]",500
language_552,"[0, 1]",500
language_555,"[0, 0]",500
language_557,"[0, 1]",500
language_558,"[0, 1]",500
language_559,"[0, 1]",500
language_560,"[0, 1]",500
language_561,"[0, 0]",500
language_562,"[0, 1]",500
language_563,"[1, 1]",500
language_566,"[1, 1]",500
language_567,"[0, 0]",500
language_569,"[0, 1]",500
language_572,"[0, 1]",500
language_573,"[1, 1]",500
language_576,"[1, 0]",500
language_577,"[0, 1]",500
language_578,"[0, 1]",500
language_579,"[1, 1]",500
language_580,"[0, 1]",500
language_581,"[1, 1]",500
language_584,"[0, 1]",500
language_585,"[0, 1]",500
language_587,"[1, 0]",500
language_588,"[0, 1]",500
language_590,"[0, 1]",500
language_591,"[0, 1]",500
language_594,"[0, 0]",500
language_597,"[1, 1]",500
language_598,"[1, 1]",500
language_601,"[0, 0]",500
language_602,"[0, 1]",500
language_606,"[0, 1]",500
language_609,"[1, 1]",500
language_612,"[0, 1]",500
language_613,"[1, 0]",500
language_615,"[0, 0]",500
language_618,"[1, 0]",500
language_619,"[0, 1]",500
language_620,"[1, 1]",500
language_622,"[0, 0]",500
language_623,"[1, 1]",500
language_624,"[1, 1]",500
language_625,"[0, 0]",500
language_628,"[0, 1]",500
language_630,"[0, 1]",500
language_631,"[0, 1]",500
language_638,"[0, 1]",500
language_639,"[1, 0]",500
language_642,"[0, 0]",500
language_644,"[0, 1]",500
language_648,"[0, 0]",500
language_649,"[1, 1]",500
language_650,"[0, 1]",500
language_651,"[0, 1]",500
language_652,"[0, 1]",500
language_655,"[1, 1]",500
