LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",896
language_6,"[0, 0]",896
language_7,"[1, 1]",896
language_9,"[0, 1]",896
language_10,"[1, 1]",896
language_11,"[1, 0]",896
language_12,"[0, 1]",896
language_13,"[0, 0]",896
language_14,"[1, 1]",896
language_16,"[1, 1]",896
language_17,"[0, 1]",896
language_18,"[0, 1]",896
language_22,"[1, 1]",896
language_23,"[1, 1]",896
language_25,"[1, 1]",896
language_26,"[0, 1]",896
language_27,"[0, 1]",896
language_28,"[0, 1]",896
language_30,"[1, 1]",896
language_32,"[0, 0]",896
language_33,"[1, 1]",896
language_35,"[1, 0]",896
language_38,"[0, 0]",896
language_40,"[0, 1]",896
language_41,"[0, 1]",896
language_42,"[0, 0]",896
language_43,"[0, 1]",896
language_44,"[1, 1]",896
language_45,"[0, 1]",896
language_46,"[0, 1]",896
language_47,"[1, 1]",896
language_49,"[0, 1]",896
language_50,"[0, 1]",896
language_52,"[0, 1]",896
language_53,"[0, 1]",896
language_54,"[0, 1]",896
language_56,"[0, 1]",896
language_57,"[0, 1]",896
language_59,"[0, 1]",896
language_60,"[1, 0]",896
language_63,"[1, 1]",896
language_64,"[0, 1]",896
language_65,"[0, 1]",896
language_66,"[0, 1]",896
language_67,"[1, 1]",896
language_68,"[1, 0]",896
language_69,"[1, 1]",896
language_70,"[1, 1]",896
language_71,"[1, 0]",896
language_72,"[0, 1]",896
language_73,"[1, 0]",896
language_74,"[0, 1]",896
language_78,"[0, 1]",896
language_80,"[1, 0]",896
language_87,"[1, 1]",896
language_91,"[0, 0]",896
language_92,"[0, 0]",896
language_93,"[1, 0]",896
language_96,"[1, 0]",896
language_98,"[0, 1]",896
language_100,"[0, 1]",896
language_103,"[1, 1]",896
language_105,"[0, 1]",896
language_107,"[0, 0]",896
language_108,"[0, 1]",896
language_109,"[1, 0]",896
language_110,"[1, 1]",896
language_114,"[0, 1]",896
language_115,"[0, 1]",896
language_116,"[0, 1]",896
language_117,"[0, 0]",896
language_118,"[1, 1]",896
language_120,"[0, 1]",896
language_122,"[1, 1]",896
language_124,"[1, 1]",896
language_125,"[0, 1]",896
language_126,"[1, 1]",896
language_127,"[0, 0]",896
language_128,"[0, 0]",896
language_129,"[0, 0]",896
