LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",749
language_2,"[0, 1]",749
language_5,"[0, 1]",749
language_6,"[1, 0]",749
language_8,"[0, 0]",749
language_9,"[1, 1]",749
language_12,"[0, 1]",749
language_13,"[1, 1]",749
language_14,"[0, 0]",749
language_15,"[0, 1]",749
language_17,"[0, 1]",749
language_19,"[1, 1]",749
language_21,"[0, 1]",749
language_22,"[0, 1]",749
language_24,"[0, 1]",749
language_31,"[1, 1]",749
language_32,"[0, 1]",749
language_34,"[0, 1]",749
language_35,"[0, 0]",749
language_36,"[0, 1]",749
language_37,"[0, 1]",749
language_40,"[1, 1]",749
language_41,"[0, 1]",749
language_44,"[0, 1]",749
language_46,"[0, 1]",749
language_47,"[1, 1]",749
language_48,"[0, 0]",749
language_49,"[0, 1]",749
language_50,"[0, 1]",749
language_51,"[0, 1]",749
language_53,"[1, 1]",749
language_54,"[1, 1]",749
language_56,"[1, 1]",749
language_57,"[0, 0]",749
language_58,"[0, 1]",749
language_59,"[0, 1]",749
language_64,"[0, 1]",749
language_65,"[0, 1]",749
language_66,"[1, 1]",749
language_68,"[0, 1]",749
language_69,"[0, 1]",749
language_71,"[1, 1]",749
language_72,"[0, 1]",749
language_74,"[1, 1]",749
language_78,"[0, 1]",749
language_79,"[0, 0]",749
language_80,"[0, 1]",749
language_82,"[0, 1]",749
language_83,"[1, 1]",749
language_84,"[1, 1]",749
language_85,"[1, 1]",749
language_86,"[1, 1]",749
language_88,"[0, 1]",749
language_89,"[0, 1]",749
language_90,"[0, 0]",749
language_92,"[1, 0]",749
language_93,"[0, 1]",749
language_95,"[0, 1]",749
language_97,"[0, 1]",749
language_99,"[1, 0]",749
language_100,"[1, 1]",749
language_101,"[1, 0]",749
language_102,"[0, 1]",749
language_103,"[0, 0]",749
language_104,"[0, 1]",749
language_107,"[0, 0]",749
language_108,"[0, 1]",749
language_109,"[1, 1]",749
language_110,"[1, 1]",749
language_112,"[0, 1]",749
language_113,"[0, 0]",749
language_114,"[1, 0]",749
language_115,"[0, 0]",749
language_116,"[0, 1]",749
language_118,"[0, 1]",749
language_119,"[1, 0]",749
language_120,"[1, 1]",749
language_121,"[0, 1]",749
language_122,"[0, 1]",749
language_124,"[1, 1]",749
language_126,"[0, 1]",749
language_127,"[1, 1]",749
language_128,"[0, 1]",749
language_129,"[1, 0]",749
language_130,"[1, 0]",749
language_135,"[0, 0]",749
language_136,"[0, 1]",749
language_137,"[0, 1]",749
language_138,"[0, 1]",749
language_140,"[0, 1]",749
language_141,"[1, 0]",749
language_142,"[1, 0]",749
language_143,"[0, 1]",749
language_144,"[0, 0]",749
language_146,"[1, 1]",749
language_148,"[0, 1]",749
language_149,"[0, 1]",749
language_150,"[0, 0]",749
language_152,"[0, 1]",749
language_153,"[1, 1]",749
language_154,"[1, 1]",749
language_156,"[0, 1]",749
language_157,"[0, 0]",749
language_158,"[0, 0]",749
language_160,"[0, 1]",749
language_162,"[0, 1]",749
language_164,"[0, 0]",749
language_165,"[0, 1]",749
language_166,"[1, 0]",749
language_169,"[0, 1]",749
language_170,"[1, 0]",749
language_171,"[0, 1]",749
language_172,"[0, 0]",749
language_177,"[0, 1]",749
language_179,"[1, 1]",749
language_180,"[0, 1]",749
language_181,"[0, 1]",749
language_182,"[0, 1]",749
language_183,"[1, 1]",749
language_184,"[0, 1]",749
language_185,"[1, 1]",749
language_186,"[0, 1]",749
language_188,"[0, 1]",749
language_190,"[0, 1]",749
language_192,"[0, 0]",749
language_193,"[0, 1]",749
language_194,"[0, 1]",749
language_195,"[0, 1]",749
language_197,"[0, 1]",749
language_199,"[1, 1]",749
language_200,"[0, 1]",749
language_202,"[0, 1]",749
language_205,"[1, 1]",749
language_209,"[1, 1]",749
language_210,"[0, 0]",749
language_216,"[0, 1]",749
language_218,"[0, 1]",749
language_219,"[1, 0]",749
language_220,"[0, 1]",749
language_224,"[1, 1]",749
language_225,"[0, 1]",749
language_229,"[0, 1]",749
language_230,"[0, 1]",749
language_233,"[0, 1]",749
language_234,"[0, 1]",749
language_236,"[0, 1]",749
language_237,"[0, 1]",749
language_239,"[1, 1]",749
language_240,"[1, 0]",749
language_243,"[0, 1]",749
language_244,"[0, 1]",749
language_246,"[0, 0]",749
language_247,"[0, 1]",749
language_250,"[1, 0]",749
language_254,"[1, 0]",749
language_255,"[1, 1]",749
language_256,"[0, 1]",749
language_257,"[0, 1]",749
language_259,"[0, 1]",749
language_261,"[0, 1]",749
language_263,"[1, 1]",749
language_266,"[0, 0]",749
language_267,"[0, 0]",749
language_268,"[0, 1]",749
language_269,"[0, 1]",749
language_270,"[0, 1]",749
language_271,"[0, 1]",749
language_272,"[0, 1]",749
language_273,"[0, 1]",749
language_276,"[0, 1]",749
language_277,"[0, 1]",749
language_278,"[0, 1]",749
language_280,"[1, 1]",749
language_281,"[1, 1]",749
language_282,"[0, 1]",749
language_283,"[0, 1]",749
language_286,"[1, 1]",749
language_287,"[0, 1]",749
language_288,"[0, 1]",749
language_289,"[1, 1]",749
language_290,"[1, 1]",749
language_293,"[0, 1]",749
language_296,"[0, 0]",749
language_297,"[0, 1]",749
language_298,"[0, 1]",749
language_300,"[1, 1]",749
language_302,"[0, 0]",749
language_306,"[0, 0]",749
language_307,"[0, 0]",749
language_310,"[0, 1]",749
language_311,"[0, 1]",749
language_312,"[0, 1]",749
language_313,"[0, 1]",749
language_316,"[0, 1]",749
language_317,"[0, 1]",749
language_318,"[0, 1]",749
language_320,"[0, 1]",749
language_322,"[0, 1]",749
language_323,"[0, 1]",749
language_324,"[0, 1]",749
language_325,"[0, 1]",749
language_326,"[1, 1]",749
language_327,"[0, 0]",749
language_328,"[0, 1]",749
language_329,"[1, 1]",749
language_330,"[0, 0]",749
language_331,"[0, 1]",749
language_332,"[0, 1]",749
language_333,"[0, 1]",749
language_336,"[0, 0]",749
language_337,"[0, 1]",749
language_338,"[0, 1]",749
language_339,"[0, 1]",749
language_340,"[0, 0]",749
language_341,"[0, 1]",749
language_342,"[0, 0]",749
language_343,"[1, 1]",749
language_344,"[0, 1]",749
language_345,"[1, 1]",749
language_346,"[0, 1]",749
language_347,"[0, 1]",749
language_348,"[0, 1]",749
language_349,"[0, 1]",749
language_350,"[1, 1]",749
language_351,"[1, 0]",749
language_354,"[1, 1]",749
language_356,"[1, 1]",749
language_359,"[1, 1]",749
language_361,"[0, 1]",749
language_362,"[1, 0]",749
language_364,"[1, 0]",749
language_366,"[0, 1]",749
language_367,"[0, 0]",749
language_369,"[0, 1]",749
language_370,"[0, 1]",749
language_371,"[0, 0]",749
language_378,"[0, 1]",749
language_379,"[0, 1]",749
language_381,"[0, 1]",749
language_383,"[0, 1]",749
language_384,"[0, 1]",749
language_385,"[0, 1]",749
language_388,"[1, 1]",749
language_391,"[0, 1]",749
language_392,"[1, 0]",749
language_394,"[0, 1]",749
language_395,"[0, 0]",749
language_397,"[0, 1]",749
language_398,"[0, 1]",749
language_401,"[0, 1]",749
language_403,"[0, 1]",749
language_404,"[0, 1]",749
language_405,"[0, 0]",749
language_406,"[0, 1]",749
language_409,"[0, 1]",749
language_410,"[0, 1]",749
language_412,"[0, 1]",749
language_414,"[0, 1]",749
language_416,"[1, 1]",749
language_418,"[0, 0]",749
language_419,"[0, 1]",749
language_420,"[1, 0]",749
language_422,"[0, 1]",749
language_424,"[0, 1]",749
language_425,"[0, 1]",749
language_427,"[0, 1]",749
