LANGUAGE,LINEAGE,SET
language_1,"[1, 1]",391
language_5,"[0, 1]",391
language_7,"[0, 1]",391
language_8,"[0, 1]",391
language_10,"[0, 1]",391
language_13,"[1, 1]",391
language_14,"[1, 1]",391
language_15,"[1, 1]",391
language_16,"[1, 1]",391
language_17,"[0, 0]",391
language_18,"[0, 0]",391
language_21,"[1, 1]",391
language_22,"[1, 1]",391
language_24,"[0, 1]",391
language_25,"[0, 1]",391
language_27,"[0, 1]",391
language_29,"[0, 1]",391
language_30,"[0, 0]",391
language_33,"[0, 1]",391
language_35,"[0, 1]",391
language_36,"[0, 1]",391
language_37,"[0, 1]",391
language_39,"[1, 1]",391
language_40,"[0, 1]",391
language_42,"[0, 1]",391
language_43,"[0, 1]",391
language_44,"[0, 1]",391
language_46,"[0, 1]",391
language_50,"[0, 1]",391
language_51,"[0, 1]",391
language_53,"[0, 1]",391
language_54,"[0, 1]",391
language_57,"[1, 1]",391
language_58,"[0, 1]",391
language_59,"[0, 1]",391
language_61,"[0, 1]",391
language_62,"[0, 0]",391
language_64,"[1, 1]",391
language_66,"[1, 0]",391
language_67,"[1, 1]",391
language_69,"[0, 0]",391
language_70,"[0, 1]",391
language_71,"[1, 1]",391
language_72,"[0, 1]",391
language_73,"[0, 1]",391
language_75,"[0, 1]",391
language_77,"[0, 0]",391
language_78,"[1, 1]",391
language_79,"[1, 1]",391
language_81,"[0, 1]",391
language_82,"[0, 0]",391
language_83,"[0, 0]",391
language_84,"[0, 1]",391
language_86,"[0, 1]",391
language_88,"[1, 0]",391
language_90,"[0, 1]",391
language_91,"[1, 0]",391
language_92,"[0, 1]",391
language_93,"[0, 1]",391
language_95,"[1, 1]",391
language_96,"[0, 1]",391
language_97,"[0, 1]",391
language_98,"[0, 1]",391
language_100,"[1, 1]",391
language_101,"[0, 1]",391
language_102,"[0, 1]",391
language_103,"[1, 1]",391
language_105,"[0, 1]",391
language_108,"[0, 1]",391
language_110,"[0, 0]",391
language_111,"[0, 0]",391
language_112,"[0, 1]",391
language_114,"[0, 0]",391
language_115,"[0, 1]",391
language_118,"[0, 1]",391
language_119,"[1, 1]",391
language_120,"[0, 1]",391
language_122,"[0, 1]",391
language_126,"[1, 1]",391
language_127,"[0, 1]",391
language_129,"[0, 0]",391
language_131,"[0, 1]",391
language_133,"[1, 0]",391
language_134,"[0, 0]",391
language_136,"[0, 1]",391
language_137,"[0, 1]",391
language_138,"[0, 1]",391
language_139,"[0, 1]",391
language_141,"[0, 0]",391
language_142,"[1, 0]",391
language_143,"[0, 1]",391
language_144,"[0, 1]",391
language_145,"[1, 1]",391
language_146,"[0, 0]",391
language_147,"[0, 1]",391
language_151,"[0, 1]",391
language_152,"[0, 0]",391
language_153,"[1, 0]",391
language_154,"[1, 0]",391
language_155,"[1, 1]",391
language_156,"[0, 1]",391
language_157,"[1, 0]",391
language_159,"[0, 1]",391
language_164,"[0, 0]",391
language_166,"[0, 1]",391
language_168,"[0, 1]",391
language_169,"[1, 1]",391
language_170,"[0, 1]",391
language_173,"[1, 1]",391
language_174,"[0, 1]",391
language_175,"[0, 1]",391
language_176,"[0, 0]",391
language_177,"[0, 1]",391
language_178,"[0, 1]",391
language_181,"[0, 1]",391
language_182,"[0, 0]",391
language_183,"[1, 1]",391
language_184,"[1, 1]",391
language_185,"[0, 1]",391
language_186,"[0, 0]",391
language_187,"[1, 1]",391
language_190,"[0, 1]",391
language_192,"[1, 1]",391
language_193,"[0, 1]",391
language_195,"[0, 1]",391
language_197,"[0, 0]",391
language_198,"[0, 1]",391
language_202,"[0, 1]",391
