LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",390
language_2,"[0, 1]",390
language_3,"[1, 1]",390
language_4,"[0, 1]",390
language_5,"[0, 1]",390
language_6,"[0, 1]",390
language_7,"[0, 1]",390
language_8,"[0, 1]",390
language_9,"[0, 1]",390
language_12,"[1, 1]",390
language_13,"[0, 0]",390
language_15,"[0, 1]",390
language_17,"[0, 1]",390
language_20,"[0, 0]",390
language_21,"[0, 1]",390
language_22,"[1, 0]",390
language_24,"[0, 1]",390
language_25,"[1, 1]",390
language_26,"[0, 1]",390
language_27,"[0, 0]",390
language_29,"[0, 1]",390
language_30,"[0, 0]",390
language_31,"[0, 1]",390
language_32,"[1, 1]",390
language_33,"[1, 1]",390
language_34,"[1, 1]",390
language_35,"[1, 1]",390
language_37,"[0, 1]",390
language_40,"[0, 1]",390
language_41,"[1, 1]",390
language_42,"[1, 1]",390
language_43,"[1, 1]",390
language_44,"[0, 1]",390
language_47,"[0, 0]",390
language_48,"[1, 1]",390
language_49,"[1, 1]",390
language_50,"[0, 1]",390
language_52,"[0, 1]",390
language_54,"[0, 1]",390
language_58,"[0, 1]",390
language_59,"[0, 1]",390
language_60,"[0, 1]",390
language_61,"[0, 0]",390
language_63,"[0, 0]",390
language_64,"[0, 1]",390
language_65,"[1, 1]",390
language_67,"[0, 1]",390
language_68,"[0, 0]",390
language_70,"[1, 1]",390
language_75,"[0, 1]",390
language_76,"[1, 1]",390
language_77,"[0, 1]",390
language_78,"[1, 1]",390
language_80,"[0, 1]",390
language_81,"[1, 1]",390
language_83,"[0, 0]",390
language_84,"[0, 1]",390
language_86,"[1, 0]",390
language_87,"[0, 1]",390
language_88,"[0, 0]",390
language_89,"[0, 1]",390
language_90,"[1, 1]",390
language_92,"[1, 1]",390
language_94,"[0, 1]",390
language_95,"[0, 1]",390
language_96,"[1, 1]",390
language_97,"[0, 1]",390
language_101,"[1, 1]",390
language_104,"[0, 1]",390
language_109,"[0, 1]",390
language_110,"[0, 1]",390
language_112,"[1, 1]",390
language_114,"[1, 0]",390
language_115,"[0, 1]",390
language_116,"[1, 1]",390
language_119,"[1, 1]",390
language_121,"[0, 1]",390
language_122,"[0, 0]",390
language_123,"[1, 1]",390
language_124,"[1, 0]",390
language_125,"[1, 0]",390
language_127,"[0, 1]",390
language_128,"[0, 1]",390
language_129,"[1, 1]",390
language_130,"[1, 1]",390
language_132,"[0, 0]",390
language_134,"[0, 0]",390
language_135,"[0, 1]",390
language_136,"[1, 1]",390
language_138,"[0, 1]",390
language_139,"[0, 1]",390
language_140,"[1, 1]",390
language_141,"[0, 1]",390
language_143,"[0, 1]",390
language_145,"[1, 1]",390
language_146,"[0, 1]",390
language_147,"[0, 1]",390
language_148,"[1, 1]",390
language_150,"[0, 1]",390
language_151,"[0, 1]",390
language_153,"[1, 0]",390
language_154,"[0, 1]",390
language_156,"[0, 0]",390
language_160,"[0, 1]",390
language_161,"[0, 1]",390
language_162,"[0, 1]",390
language_165,"[0, 1]",390
language_167,"[0, 1]",390
language_169,"[0, 0]",390
language_171,"[0, 0]",390
language_172,"[0, 1]",390
language_176,"[0, 1]",390
language_177,"[0, 0]",390
language_178,"[0, 1]",390
language_179,"[0, 1]",390
language_180,"[0, 0]",390
language_181,"[0, 1]",390
language_182,"[0, 1]",390
language_183,"[1, 0]",390
language_184,"[0, 1]",390
language_186,"[1, 1]",390
language_188,"[1, 1]",390
language_189,"[0, 1]",390
language_190,"[0, 1]",390
language_192,"[0, 1]",390
language_194,"[1, 1]",390
language_195,"[0, 1]",390
language_197,"[0, 1]",390
language_198,"[0, 1]",390
language_199,"[0, 1]",390
language_200,"[1, 1]",390
language_201,"[0, 1]",390
language_204,"[0, 1]",390
language_207,"[0, 1]",390
language_208,"[0, 1]",390
language_210,"[1, 0]",390
language_212,"[0, 0]",390
