LANGUAGE,LINEAGE,SET
language_1,"[1, 0]",918
language_2,"[0, 1]",918
language_5,"[0, 1]",918
language_7,"[0, 0]",918
language_8,"[0, 1]",918
language_9,"[1, 0]",918
language_10,"[0, 1]",918
language_11,"[0, 1]",918
language_13,"[0, 1]",918
language_14,"[0, 1]",918
language_15,"[0, 1]",918
language_16,"[1, 1]",918
language_17,"[1, 1]",918
language_19,"[0, 1]",918
language_20,"[1, 1]",918
language_22,"[1, 1]",918
language_23,"[0, 1]",918
language_24,"[0, 1]",918
language_25,"[1, 1]",918
language_26,"[0, 1]",918
language_27,"[1, 1]",918
language_28,"[0, 1]",918
language_29,"[1, 1]",918
language_30,"[0, 1]",918
language_31,"[1, 1]",918
language_32,"[0, 1]",918
language_33,"[0, 1]",918
language_35,"[0, 1]",918
language_36,"[0, 0]",918
language_37,"[0, 1]",918
language_38,"[0, 0]",918
language_39,"[0, 1]",918
language_41,"[0, 0]",918
language_43,"[1, 0]",918
language_49,"[0, 1]",918
language_50,"[0, 0]",918
language_52,"[1, 1]",918
language_55,"[0, 1]",918
language_60,"[1, 1]",918
language_61,"[0, 0]",918
language_63,"[0, 1]",918
language_64,"[0, 1]",918
language_66,"[0, 1]",918
language_68,"[0, 1]",918
language_69,"[1, 1]",918
language_72,"[0, 1]",918
language_73,"[0, 0]",918
language_74,"[1, 1]",918
language_75,"[0, 0]",918
language_76,"[0, 1]",918
language_77,"[0, 1]",918
language_80,"[0, 0]",918
language_81,"[0, 0]",918
language_84,"[1, 1]",918
language_88,"[0, 1]",918
language_89,"[0, 1]",918
language_91,"[0, 1]",918
language_92,"[0, 1]",918
language_94,"[1, 1]",918
language_95,"[1, 1]",918
language_97,"[0, 0]",918
language_101,"[0, 1]",918
language_103,"[0, 1]",918
language_106,"[0, 0]",918
language_107,"[0, 1]",918
language_108,"[0, 1]",918
language_110,"[0, 1]",918
language_111,"[0, 0]",918
language_115,"[0, 0]",918
language_117,"[0, 1]",918
language_118,"[0, 1]",918
language_119,"[0, 1]",918
language_121,"[0, 1]",918
language_122,"[0, 1]",918
language_123,"[0, 0]",918
language_124,"[0, 1]",918
language_125,"[0, 1]",918
language_126,"[0, 1]",918
language_129,"[0, 1]",918
language_130,"[0, 1]",918
language_131,"[0, 1]",918
language_132,"[1, 1]",918
language_133,"[0, 1]",918
language_135,"[0, 1]",918
language_137,"[0, 1]",918
language_140,"[0, 1]",918
language_141,"[1, 0]",918
language_145,"[1, 1]",918
language_147,"[1, 1]",918
language_148,"[0, 1]",918
language_149,"[0, 1]",918
language_150,"[1, 1]",918
language_151,"[0, 1]",918
language_152,"[1, 0]",918
language_153,"[0, 1]",918
language_155,"[0, 0]",918
language_157,"[0, 1]",918
language_158,"[0, 0]",918
language_159,"[0, 1]",918
language_160,"[1, 1]",918
language_161,"[0, 1]",918
language_165,"[1, 1]",918
language_167,"[0, 1]",918
language_169,"[0, 1]",918
language_170,"[0, 1]",918
language_173,"[0, 1]",918
language_174,"[0, 1]",918
language_176,"[0, 0]",918
language_177,"[0, 1]",918
language_178,"[0, 1]",918
language_180,"[1, 1]",918
language_182,"[0, 1]",918
language_183,"[0, 1]",918
language_184,"[0, 1]",918
language_185,"[0, 1]",918
language_186,"[0, 1]",918
language_188,"[0, 1]",918
language_191,"[0, 1]",918
language_192,"[0, 1]",918
language_193,"[1, 1]",918
language_194,"[1, 0]",918
language_195,"[0, 1]",918
language_196,"[0, 0]",918
language_197,"[0, 1]",918
language_198,"[0, 1]",918
language_202,"[0, 1]",918
language_203,"[0, 1]",918
language_204,"[0, 1]",918
language_205,"[0, 1]",918
language_207,"[1, 0]",918
language_208,"[0, 0]",918
language_212,"[0, 0]",918
language_214,"[0, 1]",918
language_215,"[0, 0]",918
language_221,"[0, 1]",918
language_222,"[0, 1]",918
language_228,"[0, 0]",918
language_230,"[1, 1]",918
language_232,"[0, 1]",918
language_233,"[0, 0]",918
language_234,"[0, 1]",918
language_235,"[1, 0]",918
language_236,"[0, 1]",918
language_238,"[0, 1]",918
language_239,"[1, 1]",918
language_242,"[0, 0]",918
language_243,"[1, 1]",918
language_244,"[0, 1]",918
language_246,"[0, 1]",918
language_248,"[1, 0]",918
language_250,"[1, 1]",918
language_251,"[1, 1]",918
language_252,"[0, 0]",918
language_253,"[0, 1]",918
language_254,"[0, 1]",918
language_257,"[1, 0]",918
language_258,"[1, 1]",918
language_259,"[0, 1]",918
language_260,"[1, 1]",918
language_261,"[1, 1]",918
language_262,"[0, 1]",918
language_263,"[0, 1]",918
language_264,"[0, 1]",918
language_265,"[1, 0]",918
language_267,"[0, 1]",918
language_268,"[0, 0]",918
language_269,"[0, 1]",918
language_270,"[0, 1]",918
language_272,"[0, 1]",918
language_273,"[0, 1]",918
language_274,"[1, 1]",918
language_275,"[1, 0]",918
language_276,"[1, 1]",918
language_277,"[1, 1]",918
language_278,"[0, 1]",918
language_279,"[0, 0]",918
language_281,"[1, 1]",918
language_282,"[1, 1]",918
language_283,"[0, 1]",918
language_284,"[0, 1]",918
language_287,"[1, 1]",918
language_288,"[0, 1]",918
language_289,"[0, 0]",918
language_290,"[1, 1]",918
language_291,"[1, 1]",918
language_292,"[1, 1]",918
language_293,"[0, 1]",918
language_294,"[0, 0]",918
language_295,"[0, 0]",918
language_296,"[0, 1]",918
language_299,"[1, 1]",918
language_300,"[1, 1]",918
language_301,"[1, 1]",918
language_304,"[0, 1]",918
language_305,"[0, 0]",918
language_308,"[0, 0]",918
language_309,"[0, 1]",918
language_310,"[0, 1]",918
language_311,"[1, 1]",918
language_312,"[1, 1]",918
language_314,"[0, 1]",918
language_315,"[0, 1]",918
language_320,"[1, 0]",918
language_321,"[1, 0]",918
language_323,"[0, 1]",918
language_327,"[0, 1]",918
language_328,"[0, 1]",918
language_329,"[0, 0]",918
language_330,"[1, 1]",918
language_332,"[0, 1]",918
language_334,"[0, 0]",918
language_335,"[0, 1]",918
language_336,"[0, 1]",918
language_338,"[1, 1]",918
language_339,"[0, 1]",918
language_340,"[0, 1]",918
language_341,"[1, 0]",918
language_342,"[0, 0]",918
language_343,"[1, 1]",918
language_345,"[0, 1]",918
language_350,"[1, 1]",918
language_352,"[0, 0]",918
language_354,"[0, 1]",918
language_355,"[0, 1]",918
language_356,"[1, 0]",918
language_358,"[0, 1]",918
language_359,"[1, 1]",918
language_360,"[0, 1]",918
language_363,"[0, 0]",918
language_364,"[1, 1]",918
language_365,"[0, 1]",918
language_368,"[0, 1]",918
language_369,"[0, 1]",918
language_370,"[1, 0]",918
language_371,"[1, 1]",918
language_372,"[0, 1]",918
language_373,"[1, 1]",918
language_374,"[1, 1]",918
language_375,"[1, 0]",918
language_376,"[1, 1]",918
language_377,"[1, 1]",918
language_379,"[0, 1]",918
language_381,"[1, 1]",918
language_382,"[0, 1]",918
language_385,"[0, 1]",918
language_386,"[0, 1]",918
language_387,"[0, 1]",918
language_389,"[0, 1]",918
language_392,"[1, 1]",918
language_393,"[0, 1]",918
language_395,"[0, 1]",918
language_397,"[1, 1]",918
language_398,"[0, 1]",918
language_400,"[0, 0]",918
language_401,"[0, 1]",918
language_402,"[0, 0]",918
language_404,"[0, 1]",918
language_405,"[1, 1]",918
language_410,"[1, 0]",918
language_412,"[0, 1]",918
language_414,"[0, 1]",918
language_417,"[0, 1]",918
language_419,"[0, 1]",918
language_420,"[0, 1]",918
language_421,"[0, 0]",918
language_426,"[0, 1]",918
language_427,"[0, 1]",918
language_429,"[1, 1]",918
language_431,"[1, 1]",918
language_433,"[0, 0]",918
language_435,"[0, 1]",918
language_436,"[0, 1]",918
language_437,"[0, 1]",918
language_439,"[0, 1]",918
language_440,"[0, 1]",918
language_441,"[0, 1]",918
language_442,"[0, 1]",918
language_444,"[1, 1]",918
language_445,"[0, 1]",918
language_448,"[0, 0]",918
language_449,"[0, 1]",918
language_450,"[0, 1]",918
language_451,"[0, 1]",918
language_452,"[1, 1]",918
language_453,"[0, 1]",918
language_455,"[1, 1]",918
language_456,"[1, 1]",918
language_462,"[0, 1]",918
language_463,"[1, 1]",918
language_464,"[0, 0]",918
language_465,"[0, 0]",918
language_468,"[0, 1]",918
language_469,"[0, 1]",918
