LANGUAGE,LINEAGE,SET
language_2,"[1, 1]",253
language_4,"[0, 1]",253
language_5,"[1, 1]",253
language_7,"[1, 0]",253
language_8,"[0, 1]",253
language_9,"[1, 1]",253
language_11,"[1, 0]",253
language_13,"[0, 1]",253
language_15,"[0, 0]",253
language_16,"[0, 1]",253
language_18,"[1, 1]",253
language_19,"[0, 1]",253
language_21,"[1, 1]",253
language_22,"[0, 1]",253
language_23,"[0, 1]",253
language_24,"[0, 0]",253
language_25,"[0, 0]",253
language_26,"[0, 0]",253
language_29,"[0, 1]",253
language_32,"[1, 1]",253
language_34,"[0, 0]",253
language_35,"[0, 1]",253
language_37,"[0, 1]",253
language_38,"[1, 0]",253
language_40,"[0, 0]",253
language_41,"[0, 1]",253
language_43,"[1, 1]",253
language_44,"[0, 1]",253
language_45,"[0, 1]",253
language_46,"[0, 1]",253
language_47,"[0, 0]",253
language_48,"[0, 1]",253
language_50,"[0, 0]",253
language_52,"[0, 1]",253
language_55,"[1, 1]",253
language_58,"[0, 1]",253
language_60,"[0, 1]",253
language_61,"[0, 1]",253
language_62,"[1, 1]",253
language_65,"[1, 1]",253
language_67,"[0, 0]",253
language_68,"[0, 1]",253
language_71,"[1, 1]",253
language_72,"[1, 1]",253
language_73,"[0, 1]",253
language_74,"[1, 0]",253
language_75,"[0, 1]",253
language_76,"[0, 1]",253
language_77,"[0, 1]",253
language_78,"[0, 1]",253
language_79,"[0, 1]",253
language_83,"[0, 0]",253
language_90,"[0, 1]",253
language_94,"[0, 1]",253
language_95,"[1, 1]",253
language_97,"[0, 1]",253
language_98,"[0, 0]",253
language_99,"[0, 1]",253
language_101,"[1, 1]",253
language_104,"[0, 1]",253
language_105,"[0, 0]",253
language_106,"[0, 1]",253
language_107,"[0, 1]",253
language_109,"[0, 0]",253
language_110,"[1, 1]",253
language_113,"[0, 1]",253
language_114,"[0, 1]",253
language_115,"[0, 1]",253
language_116,"[0, 1]",253
language_117,"[1, 1]",253
language_118,"[0, 1]",253
language_119,"[0, 1]",253
language_120,"[0, 0]",253
language_122,"[0, 1]",253
language_124,"[1, 0]",253
language_125,"[0, 1]",253
language_128,"[0, 1]",253
language_130,"[0, 0]",253
language_131,"[1, 0]",253
language_132,"[0, 1]",253
language_133,"[0, 0]",253
language_134,"[0, 1]",253
language_138,"[1, 1]",253
language_142,"[1, 1]",253
language_143,"[1, 1]",253
language_144,"[0, 1]",253
