LANGUAGE,LINEAGE,SET
language_2,"[1, 1]",466
language_5,"[1, 1]",466
language_7,"[0, 0]",466
language_8,"[0, 0]",466
language_9,"[0, 1]",466
language_10,"[0, 0]",466
language_11,"[0, 1]",466
language_12,"[0, 1]",466
language_14,"[0, 1]",466
language_15,"[0, 1]",466
language_16,"[0, 0]",466
language_17,"[1, 1]",466
language_19,"[1, 1]",466
language_21,"[1, 0]",466
language_22,"[0, 1]",466
language_23,"[0, 1]",466
language_25,"[0, 1]",466
language_27,"[0, 1]",466
language_28,"[1, 1]",466
language_29,"[0, 1]",466
language_31,"[0, 1]",466
language_32,"[1, 1]",466
language_33,"[0, 0]",466
language_34,"[0, 1]",466
language_35,"[0, 1]",466
language_36,"[0, 1]",466
language_37,"[1, 1]",466
language_39,"[0, 1]",466
language_40,"[0, 0]",466
language_42,"[0, 1]",466
language_43,"[0, 0]",466
language_45,"[1, 1]",466
language_47,"[0, 1]",466
language_50,"[0, 1]",466
language_56,"[0, 1]",466
language_57,"[0, 1]",466
language_62,"[0, 0]",466
language_66,"[0, 1]",466
language_67,"[0, 0]",466
language_68,"[0, 0]",466
language_71,"[0, 0]",466
language_74,"[0, 1]",466
language_75,"[0, 1]",466
language_76,"[0, 0]",466
language_77,"[1, 1]",466
language_78,"[0, 1]",466
language_81,"[0, 1]",466
language_83,"[1, 0]",466
language_85,"[0, 0]",466
language_87,"[0, 0]",466
language_88,"[0, 1]",466
language_90,"[1, 1]",466
language_91,"[0, 0]",466
language_93,"[0, 1]",466
language_96,"[1, 0]",466
language_97,"[0, 0]",466
language_100,"[0, 0]",466
language_101,"[1, 1]",466
language_102,"[0, 1]",466
language_103,"[1, 1]",466
language_104,"[0, 1]",466
language_106,"[0, 0]",466
language_108,"[0, 0]",466
language_110,"[0, 1]",466
language_112,"[0, 1]",466
language_113,"[0, 1]",466
language_114,"[0, 1]",466
language_115,"[1, 1]",466
language_117,"[1, 1]",466
language_119,"[0, 1]",466
language_120,"[1, 1]",466
language_121,"[0, 1]",466
language_122,"[1, 0]",466
language_124,"[1, 1]",466
language_131,"[0, 1]",466
language_133,"[1, 1]",466
language_135,"[0, 1]",466
language_137,"[0, 1]",466
language_138,"[0, 0]",466
language_139,"[0, 1]",466
language_142,"[0, 0]",466
language_143,"[0, 1]",466
language_144,"[0, 1]",466
language_146,"[1, 1]",466
language_148,"[1, 1]",466
language_149,"[0, 0]",466
language_150,"[0, 1]",466
language_151,"[0, 1]",466
language_152,"[0, 1]",466
language_155,"[1, 0]",466
language_156,"[0, 1]",466
language_157,"[0, 1]",466
language_158,"[0, 1]",466
language_159,"[0, 1]",466
language_160,"[0, 1]",466
language_161,"[0, 0]",466
language_162,"[1, 1]",466
language_164,"[0, 1]",466
language_167,"[0, 1]",466
