LANGUAGE,LINEAGE,SET
language_1,"[1, 1]",634
language_5,"[0, 1]",634
language_6,"[0, 1]",634
language_7,"[0, 0]",634
language_8,"[0, 0]",634
language_10,"[1, 1]",634
language_12,"[0, 1]",634
language_13,"[1, 0]",634
language_14,"[0, 1]",634
language_15,"[1, 0]",634
language_16,"[0, 1]",634
language_17,"[0, 1]",634
language_19,"[1, 1]",634
language_21,"[0, 1]",634
language_23,"[1, 0]",634
language_24,"[1, 0]",634
language_25,"[0, 1]",634
language_27,"[1, 1]",634
language_28,"[1, 1]",634
language_29,"[0, 1]",634
language_31,"[1, 0]",634
language_32,"[1, 1]",634
language_33,"[1, 1]",634
language_36,"[0, 1]",634
language_37,"[1, 0]",634
language_38,"[1, 1]",634
language_39,"[1, 1]",634
language_40,"[0, 1]",634
language_41,"[0, 1]",634
language_42,"[0, 1]",634
language_44,"[0, 1]",634
language_45,"[0, 1]",634
language_46,"[1, 1]",634
language_49,"[0, 1]",634
language_50,"[0, 1]",634
language_51,"[1, 1]",634
language_54,"[0, 1]",634
language_55,"[1, 0]",634
language_56,"[0, 1]",634
language_57,"[1, 1]",634
language_58,"[0, 0]",634
language_59,"[0, 1]",634
language_62,"[0, 1]",634
language_63,"[1, 0]",634
language_64,"[0, 0]",634
language_65,"[0, 1]",634
language_67,"[1, 0]",634
language_68,"[0, 1]",634
language_69,"[1, 1]",634
language_71,"[0, 0]",634
language_73,"[0, 1]",634
language_74,"[1, 1]",634
language_75,"[0, 1]",634
language_77,"[0, 1]",634
language_79,"[0, 1]",634
language_81,"[0, 1]",634
language_82,"[0, 0]",634
language_83,"[1, 1]",634
language_85,"[1, 1]",634
language_86,"[0, 1]",634
language_87,"[0, 1]",634
language_88,"[0, 1]",634
language_89,"[0, 0]",634
language_90,"[0, 1]",634
language_91,"[0, 1]",634
language_92,"[0, 1]",634
language_93,"[1, 0]",634
language_94,"[0, 1]",634
language_95,"[0, 1]",634
language_96,"[0, 1]",634
language_97,"[0, 1]",634
language_99,"[0, 1]",634
language_100,"[0, 1]",634
language_101,"[0, 1]",634
language_102,"[1, 1]",634
language_104,"[0, 1]",634
language_105,"[0, 1]",634
language_106,"[0, 1]",634
language_107,"[1, 1]",634
language_108,"[0, 1]",634
language_109,"[0, 1]",634
language_110,"[0, 1]",634
language_112,"[1, 0]",634
language_114,"[0, 1]",634
language_116,"[0, 1]",634
language_118,"[0, 1]",634
language_119,"[0, 1]",634
language_120,"[0, 0]",634
language_124,"[0, 1]",634
language_128,"[0, 1]",634
language_130,"[0, 1]",634
language_131,"[1, 0]",634
language_133,"[0, 1]",634
