LANGUAGE,LINEAGE,SET
language_3,"[0, 1]",346
language_4,"[0, 1]",346
language_5,"[0, 1]",346
language_6,"[1, 0]",346
language_7,"[0, 1]",346
language_9,"[0, 1]",346
language_12,"[0, 1]",346
language_14,"[0, 1]",346
language_17,"[0, 1]",346
language_19,"[0, 0]",346
language_21,"[1, 1]",346
language_22,"[0, 0]",346
language_23,"[0, 1]",346
language_24,"[0, 1]",346
language_25,"[0, 1]",346
language_26,"[0, 1]",346
language_27,"[0, 1]",346
language_28,"[0, 0]",346
language_29,"[0, 1]",346
language_30,"[1, 0]",346
language_32,"[0, 1]",346
language_33,"[0, 1]",346
language_34,"[0, 1]",346
language_36,"[1, 0]",346
language_38,"[0, 1]",346
language_39,"[0, 1]",346
language_40,"[0, 1]",346
language_41,"[0, 1]",346
language_43,"[0, 1]",346
language_44,"[1, 1]",346
language_45,"[1, 1]",346
language_46,"[1, 1]",346
language_49,"[1, 1]",346
language_53,"[0, 1]",346
language_54,"[0, 1]",346
language_55,"[0, 1]",346
language_56,"[0, 1]",346
language_57,"[0, 1]",346
language_58,"[0, 1]",346
language_59,"[0, 1]",346
language_61,"[1, 1]",346
language_62,"[0, 1]",346
language_64,"[0, 1]",346
language_67,"[0, 0]",346
language_68,"[0, 0]",346
language_69,"[0, 0]",346
language_71,"[0, 0]",346
language_72,"[0, 1]",346
language_74,"[1, 1]",346
language_75,"[1, 1]",346
language_76,"[1, 1]",346
language_77,"[0, 1]",346
language_78,"[0, 0]",346
language_80,"[0, 1]",346
language_81,"[0, 1]",346
language_85,"[1, 1]",346
language_86,"[0, 1]",346
language_87,"[1, 1]",346
language_89,"[1, 1]",346
language_90,"[0, 1]",346
language_92,"[0, 1]",346
language_93,"[0, 1]",346
language_94,"[1, 1]",346
language_95,"[1, 0]",346
language_96,"[1, 0]",346
language_97,"[0, 0]",346
language_98,"[1, 1]",346
language_99,"[0, 0]",346
language_101,"[0, 1]",346
language_103,"[0, 1]",346
language_104,"[0, 0]",346
language_105,"[0, 1]",346
language_106,"[0, 1]",346
language_108,"[0, 0]",346
language_111,"[1, 1]",346
language_114,"[1, 0]",346
language_115,"[0, 1]",346
language_116,"[1, 1]",346
language_117,"[1, 1]",346
language_118,"[0, 1]",346
language_120,"[0, 1]",346
language_122,"[0, 1]",346
language_123,"[1, 0]",346
language_124,"[0, 1]",346
language_127,"[0, 1]",346
language_128,"[1, 1]",346
language_129,"[0, 1]",346
language_131,"[0, 0]",346
