LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",827
language_5,"[0, 1]",827
language_6,"[0, 1]",827
language_8,"[0, 1]",827
language_9,"[0, 1]",827
language_10,"[0, 0]",827
language_12,"[0, 1]",827
language_13,"[0, 1]",827
language_14,"[0, 1]",827
language_16,"[0, 1]",827
language_18,"[0, 1]",827
language_22,"[0, 0]",827
language_24,"[0, 1]",827
language_25,"[0, 1]",827
language_26,"[1, 0]",827
language_27,"[1, 0]",827
language_29,"[0, 1]",827
language_30,"[1, 0]",827
language_31,"[1, 1]",827
language_33,"[1, 1]",827
language_34,"[0, 0]",827
language_38,"[0, 0]",827
language_40,"[0, 0]",827
language_41,"[0, 0]",827
language_45,"[1, 1]",827
language_46,"[1, 0]",827
language_47,"[0, 1]",827
language_51,"[0, 0]",827
language_53,"[0, 1]",827
language_56,"[0, 0]",827
language_57,"[0, 1]",827
language_61,"[0, 1]",827
language_62,"[0, 1]",827
language_63,"[1, 1]",827
language_64,"[0, 1]",827
language_65,"[1, 1]",827
language_66,"[0, 1]",827
language_68,"[0, 1]",827
language_69,"[0, 1]",827
language_70,"[0, 1]",827
language_71,"[0, 1]",827
language_72,"[0, 1]",827
language_74,"[0, 1]",827
language_75,"[0, 1]",827
language_76,"[0, 0]",827
language_80,"[0, 1]",827
language_82,"[1, 1]",827
language_84,"[0, 1]",827
language_85,"[1, 1]",827
language_86,"[0, 1]",827
language_87,"[0, 0]",827
language_88,"[0, 1]",827
language_89,"[0, 1]",827
language_91,"[0, 1]",827
language_93,"[0, 1]",827
language_94,"[0, 1]",827
language_96,"[0, 1]",827
language_98,"[1, 1]",827
language_99,"[0, 1]",827
language_102,"[1, 1]",827
language_103,"[0, 0]",827
language_104,"[1, 1]",827
language_105,"[0, 0]",827
language_106,"[0, 1]",827
language_109,"[0, 1]",827
language_110,"[0, 1]",827
language_114,"[0, 1]",827
language_115,"[0, 1]",827
language_116,"[1, 1]",827
language_118,"[1, 0]",827
language_119,"[0, 1]",827
language_120,"[0, 1]",827
language_125,"[1, 1]",827
language_129,"[0, 0]",827
language_130,"[1, 1]",827
language_133,"[0, 1]",827
language_135,"[0, 0]",827
language_137,"[1, 0]",827
language_138,"[0, 1]",827
language_140,"[0, 1]",827
language_141,"[0, 0]",827
language_142,"[0, 0]",827
language_143,"[0, 1]",827
language_144,"[1, 1]",827
language_145,"[0, 1]",827
language_147,"[1, 1]",827
language_149,"[0, 1]",827
language_152,"[1, 1]",827
language_153,"[0, 1]",827
language_154,"[1, 1]",827
language_155,"[0, 1]",827
language_157,"[0, 0]",827
language_160,"[0, 1]",827
language_161,"[0, 1]",827
language_163,"[1, 1]",827
language_165,"[0, 1]",827
language_167,"[0, 0]",827
language_168,"[0, 1]",827
language_169,"[0, 1]",827
language_170,"[0, 1]",827
language_172,"[0, 1]",827
language_174,"[0, 1]",827
language_176,"[0, 1]",827
language_178,"[0, 1]",827
language_179,"[1, 1]",827
language_180,"[1, 1]",827
language_181,"[0, 1]",827
language_182,"[0, 1]",827
language_183,"[0, 1]",827
language_184,"[1, 1]",827
language_185,"[1, 1]",827
language_186,"[0, 1]",827
language_187,"[0, 0]",827
language_188,"[1, 1]",827
language_189,"[1, 1]",827
language_190,"[1, 0]",827
language_191,"[0, 1]",827
language_192,"[0, 1]",827
