LANGUAGE,LINEAGE,SET
language_1,"[1, 0]",501
language_2,"[0, 0]",501
language_6,"[1, 1]",501
language_7,"[0, 1]",501
language_8,"[0, 1]",501
language_10,"[1, 1]",501
language_11,"[1, 1]",501
language_14,"[0, 0]",501
language_16,"[0, 1]",501
language_17,"[1, 1]",501
language_19,"[0, 0]",501
language_20,"[0, 1]",501
language_24,"[1, 1]",501
language_25,"[1, 1]",501
language_27,"[0, 1]",501
language_28,"[0, 1]",501
language_29,"[1, 0]",501
language_35,"[1, 1]",501
language_36,"[0, 1]",501
language_37,"[0, 1]",501
language_38,"[0, 1]",501
language_39,"[0, 1]",501
language_40,"[0, 1]",501
language_41,"[0, 1]",501
language_44,"[0, 1]",501
language_45,"[0, 0]",501
language_46,"[0, 1]",501
language_47,"[1, 1]",501
language_49,"[0, 0]",501
language_52,"[0, 1]",501
language_54,"[1, 0]",501
language_55,"[0, 1]",501
language_56,"[1, 1]",501
language_58,"[0, 1]",501
language_59,"[0, 0]",501
language_60,"[0, 0]",501
language_61,"[1, 1]",501
language_62,"[0, 0]",501
language_63,"[0, 1]",501
language_64,"[0, 1]",501
language_65,"[0, 1]",501
language_68,"[0, 1]",501
language_69,"[0, 1]",501
language_71,"[0, 0]",501
language_72,"[0, 1]",501
language_73,"[0, 1]",501
language_75,"[1, 1]",501
language_78,"[1, 1]",501
language_80,"[0, 0]",501
language_87,"[1, 1]",501
language_88,"[0, 1]",501
language_89,"[0, 1]",501
language_91,"[0, 1]",501
language_93,"[0, 1]",501
language_98,"[0, 0]",501
language_100,"[1, 1]",501
language_102,"[0, 0]",501
language_104,"[0, 1]",501
language_105,"[0, 0]",501
language_106,"[0, 1]",501
language_107,"[0, 1]",501
language_110,"[0, 0]",501
language_111,"[1, 1]",501
language_112,"[0, 0]",501
language_113,"[0, 1]",501
language_117,"[0, 1]",501
language_118,"[0, 1]",501
language_120,"[1, 1]",501
language_122,"[1, 1]",501
language_123,"[1, 1]",501
language_126,"[1, 0]",501
language_128,"[0, 1]",501
language_129,"[0, 1]",501
language_130,"[0, 1]",501
language_131,"[0, 1]",501
language_133,"[0, 1]",501
language_134,"[0, 0]",501
language_135,"[0, 1]",501
language_136,"[0, 0]",501
language_137,"[0, 0]",501
language_138,"[0, 1]",501
language_140,"[1, 0]",501
language_141,"[0, 1]",501
language_142,"[1, 0]",501
language_147,"[0, 1]",501
language_148,"[1, 1]",501
language_149,"[0, 0]",501
language_151,"[0, 1]",501
language_152,"[0, 0]",501
language_154,"[0, 0]",501
language_155,"[0, 1]",501
language_157,"[0, 1]",501
language_158,"[0, 1]",501
language_159,"[0, 0]",501
language_160,"[0, 1]",501
language_162,"[1, 1]",501
language_163,"[0, 1]",501
language_164,"[0, 1]",501
language_165,"[0, 1]",501
language_166,"[1, 1]",501
language_168,"[0, 1]",501
language_169,"[0, 1]",501
language_170,"[1, 1]",501
language_171,"[0, 0]",501
language_172,"[1, 1]",501
language_174,"[0, 1]",501
language_176,"[0, 1]",501
language_177,"[1, 0]",501
language_179,"[0, 1]",501
language_180,"[0, 1]",501
language_181,"[0, 1]",501
language_182,"[1, 1]",501
language_184,"[1, 0]",501
language_185,"[1, 1]",501
language_186,"[0, 1]",501
language_187,"[1, 1]",501
language_188,"[1, 1]",501
language_190,"[0, 0]",501
language_191,"[0, 1]",501
language_192,"[0, 1]",501
language_193,"[0, 1]",501
language_194,"[0, 1]",501
language_196,"[0, 0]",501
language_197,"[0, 1]",501
language_202,"[0, 0]",501
language_203,"[1, 1]",501
language_204,"[0, 1]",501
language_205,"[0, 1]",501
language_209,"[0, 1]",501
language_210,"[0, 1]",501
language_212,"[0, 1]",501
language_219,"[0, 0]",501
language_221,"[0, 1]",501
language_223,"[0, 1]",501
language_224,"[1, 1]",501
language_225,"[0, 1]",501
language_226,"[0, 1]",501
language_227,"[0, 1]",501
language_229,"[1, 0]",501
language_230,"[0, 1]",501
language_233,"[0, 1]",501
language_235,"[0, 1]",501
language_236,"[0, 1]",501
language_238,"[0, 1]",501
language_240,"[0, 1]",501
language_241,"[1, 1]",501
language_242,"[0, 1]",501
language_244,"[0, 1]",501
language_245,"[0, 0]",501
language_246,"[1, 1]",501
language_247,"[0, 1]",501
language_250,"[0, 1]",501
language_251,"[0, 1]",501
language_253,"[0, 0]",501
language_255,"[0, 0]",501
language_257,"[1, 0]",501
language_259,"[0, 1]",501
language_262,"[0, 0]",501
language_265,"[0, 1]",501
language_266,"[0, 1]",501
language_270,"[0, 1]",501
language_271,"[0, 1]",501
language_272,"[0, 1]",501
language_273,"[0, 1]",501
language_274,"[0, 1]",501
language_275,"[0, 1]",501
language_276,"[0, 0]",501
language_278,"[0, 1]",501
language_279,"[0, 0]",501
language_280,"[0, 1]",501
language_281,"[1, 1]",501
language_283,"[0, 1]",501
language_284,"[0, 1]",501
language_286,"[1, 0]",501
language_288,"[1, 1]",501
language_289,"[0, 1]",501
language_290,"[0, 0]",501
language_292,"[1, 0]",501
language_293,"[0, 1]",501
language_295,"[0, 0]",501
language_296,"[1, 1]",501
language_297,"[0, 1]",501
language_298,"[0, 1]",501
language_299,"[0, 0]",501
language_300,"[0, 0]",501
language_303,"[1, 1]",501
language_304,"[1, 1]",501
language_305,"[0, 1]",501
language_306,"[1, 1]",501
language_307,"[0, 0]",501
language_308,"[0, 0]",501
language_309,"[1, 0]",501
language_311,"[1, 1]",501
language_313,"[1, 0]",501
language_314,"[0, 1]",501
language_315,"[1, 1]",501
language_317,"[0, 1]",501
language_318,"[0, 1]",501
language_321,"[1, 1]",501
language_323,"[1, 1]",501
language_325,"[0, 1]",501
language_326,"[0, 1]",501
language_327,"[0, 1]",501
language_328,"[0, 1]",501
language_329,"[0, 1]",501
language_332,"[1, 1]",501
language_335,"[1, 1]",501
language_337,"[0, 1]",501
language_338,"[1, 1]",501
language_342,"[0, 0]",501
language_343,"[0, 1]",501
language_345,"[0, 1]",501
language_346,"[0, 0]",501
