LANGUAGE,LINEAGE,SET
language_1,"[0, 0]",152
language_2,"[0, 0]",152
language_3,"[0, 0]",152
language_6,"[0, 1]",152
language_9,"[0, 1]",152
language_10,"[0, 0]",152
language_12,"[1, 1]",152
language_15,"[1, 1]",152
language_16,"[0, 1]",152
language_19,"[0, 1]",152
language_21,"[0, 1]",152
language_24,"[0, 0]",152
language_25,"[0, 0]",152
language_27,"[0, 1]",152
language_28,"[0, 0]",152
language_30,"[1, 1]",152
language_32,"[1, 1]",152
language_33,"[1, 0]",152
language_34,"[1, 0]",152
language_36,"[0, 1]",152
language_37,"[0, 1]",152
language_39,"[0, 1]",152
language_41,"[0, 0]",152
language_43,"[0, 1]",152
language_44,"[0, 1]",152
language_46,"[0, 1]",152
language_47,"[1, 1]",152
language_48,"[1, 0]",152
language_51,"[0, 1]",152
language_53,"[0, 1]",152
language_54,"[0, 1]",152
language_55,"[0, 1]",152
language_56,"[0, 1]",152
language_58,"[1, 1]",152
language_59,"[0, 1]",152
language_60,"[1, 1]",152
language_61,"[0, 1]",152
language_63,"[1, 1]",152
language_65,"[0, 1]",152
language_66,"[1, 0]",152
language_67,"[0, 1]",152
language_68,"[1, 0]",152
language_69,"[1, 0]",152
language_70,"[0, 1]",152
language_71,"[1, 1]",152
language_73,"[0, 1]",152
language_75,"[0, 1]",152
language_76,"[0, 1]",152
language_77,"[0, 0]",152
language_78,"[0, 0]",152
language_81,"[0, 1]",152
language_82,"[0, 1]",152
language_87,"[1, 1]",152
language_88,"[0, 0]",152
language_90,"[1, 1]",152
language_92,"[1, 0]",152
language_94,"[0, 1]",152
language_97,"[1, 1]",152
language_98,"[0, 0]",152
language_99,"[0, 1]",152
language_101,"[0, 1]",152
language_102,"[0, 1]",152
language_104,"[1, 1]",152
language_106,"[0, 0]",152
language_107,"[0, 1]",152
language_108,"[1, 1]",152
language_109,"[0, 0]",152
language_110,"[1, 1]",152
language_113,"[0, 0]",152
language_114,"[0, 1]",152
language_117,"[1, 1]",152
language_128,"[0, 1]",152
language_132,"[0, 1]",152
language_134,"[0, 1]",152
language_136,"[0, 1]",152
language_137,"[0, 0]",152
language_141,"[0, 1]",152
language_142,"[1, 1]",152
language_143,"[0, 0]",152
language_145,"[0, 1]",152
language_146,"[1, 1]",152
language_147,"[0, 0]",152
language_151,"[1, 0]",152
language_153,"[0, 1]",152
language_154,"[0, 0]",152
language_156,"[0, 1]",152
language_157,"[0, 1]",152
language_160,"[0, 1]",152
language_161,"[1, 1]",152
language_163,"[0, 1]",152
language_164,"[0, 0]",152
language_166,"[0, 0]",152
language_167,"[1, 1]",152
language_169,"[0, 1]",152
language_170,"[1, 1]",152
language_171,"[0, 1]",152
language_174,"[0, 1]",152
language_177,"[0, 1]",152
language_179,"[0, 1]",152
language_182,"[0, 1]",152
language_184,"[1, 1]",152
language_185,"[1, 1]",152
language_186,"[0, 1]",152
language_188,"[0, 1]",152
language_189,"[0, 1]",152
language_191,"[0, 1]",152
language_193,"[0, 0]",152
language_195,"[0, 1]",152
language_197,"[0, 1]",152
language_198,"[0, 1]",152
language_199,"[1, 1]",152
language_201,"[0, 1]",152
language_202,"[0, 1]",152
language_207,"[0, 0]",152
language_208,"[0, 1]",152
language_212,"[1, 1]",152
language_213,"[0, 1]",152
language_214,"[0, 0]",152
language_218,"[0, 1]",152
language_219,"[0, 1]",152
language_220,"[1, 1]",152
language_222,"[1, 1]",152
language_223,"[0, 1]",152
language_225,"[0, 0]",152
language_226,"[0, 0]",152
language_228,"[1, 1]",152
language_229,"[0, 1]",152
language_230,"[0, 1]",152
language_231,"[0, 1]",152
language_232,"[0, 1]",152
language_236,"[1, 1]",152
language_237,"[0, 1]",152
language_239,"[0, 1]",152
language_242,"[0, 1]",152
language_243,"[0, 1]",152
language_244,"[1, 0]",152
language_245,"[0, 1]",152
language_248,"[0, 1]",152
language_249,"[1, 1]",152
language_250,"[0, 1]",152
language_251,"[0, 1]",152
language_252,"[0, 0]",152
language_253,"[1, 0]",152
language_254,"[0, 0]",152
language_255,"[0, 1]",152
language_256,"[1, 1]",152
language_258,"[0, 1]",152
language_260,"[1, 1]",152
language_261,"[0, 0]",152
language_262,"[0, 1]",152
language_263,"[0, 1]",152
language_265,"[1, 1]",152
language_269,"[0, 1]",152
language_270,"[1, 0]",152
language_271,"[1, 1]",152
language_272,"[0, 1]",152
language_274,"[0, 1]",152
language_276,"[0, 0]",152
language_278,"[0, 1]",152
language_279,"[0, 1]",152
language_280,"[0, 1]",152
language_282,"[1, 1]",152
language_284,"[0, 1]",152
language_286,"[0, 0]",152
language_287,"[1, 1]",152
language_289,"[0, 0]",152
language_290,"[0, 0]",152
language_291,"[0, 1]",152
language_292,"[0, 1]",152
language_294,"[0, 0]",152
language_295,"[0, 1]",152
language_298,"[0, 1]",152
language_301,"[0, 1]",152
language_302,"[0, 0]",152
language_303,"[1, 0]",152
language_304,"[0, 1]",152
language_305,"[0, 1]",152
language_306,"[0, 1]",152
language_307,"[0, 1]",152
language_309,"[1, 1]",152
language_311,"[1, 1]",152
language_312,"[1, 1]",152
language_313,"[0, 1]",152
language_315,"[0, 1]",152
language_316,"[0, 1]",152
language_317,"[0, 1]",152
language_318,"[1, 1]",152
language_320,"[0, 1]",152
language_321,"[1, 1]",152
language_322,"[0, 0]",152
language_324,"[0, 1]",152
language_326,"[0, 1]",152
language_327,"[1, 0]",152
language_328,"[0, 1]",152
language_330,"[0, 0]",152
language_331,"[0, 0]",152
language_332,"[0, 1]",152
