LANGUAGE,LINEAGE,SET
language_2,"[0, 1]",208
language_3,"[1, 1]",208
language_5,"[1, 1]",208
language_6,"[0, 0]",208
language_7,"[0, 0]",208
language_8,"[0, 1]",208
language_10,"[0, 1]",208
language_12,"[0, 1]",208
language_13,"[0, 1]",208
language_14,"[0, 0]",208
language_15,"[0, 1]",208
language_17,"[1, 1]",208
language_18,"[0, 0]",208
language_20,"[1, 1]",208
language_21,"[0, 1]",208
language_22,"[1, 1]",208
language_23,"[0, 1]",208
language_24,"[0, 0]",208
language_26,"[0, 0]",208
language_27,"[0, 1]",208
language_30,"[0, 1]",208
language_31,"[1, 1]",208
language_33,"[0, 1]",208
language_35,"[0, 0]",208
language_39,"[0, 1]",208
language_40,"[0, 1]",208
language_42,"[0, 1]",208
language_43,"[0, 1]",208
language_44,"[1, 1]",208
language_45,"[0, 1]",208
language_46,"[1, 1]",208
language_47,"[0, 1]",208
language_48,"[0, 1]",208
language_49,"[0, 1]",208
language_50,"[1, 0]",208
language_52,"[0, 1]",208
language_53,"[1, 1]",208
language_55,"[0, 1]",208
language_57,"[1, 1]",208
language_58,"[0, 1]",208
language_59,"[0, 1]",208
language_60,"[1, 0]",208
language_61,"[0, 0]",208
language_65,"[0, 1]",208
language_66,"[1, 0]",208
language_67,"[0, 1]",208
language_68,"[0, 1]",208
language_69,"[0, 1]",208
language_72,"[0, 1]",208
language_74,"[0, 0]",208
language_75,"[0, 1]",208
language_76,"[0, 1]",208
language_80,"[0, 1]",208
language_83,"[0, 1]",208
language_84,"[0, 1]",208
language_86,"[0, 1]",208
language_87,"[0, 1]",208
language_89,"[0, 1]",208
language_90,"[0, 1]",208
language_91,"[0, 1]",208
language_93,"[0, 1]",208
language_94,"[0, 1]",208
language_96,"[1, 1]",208
language_97,"[0, 1]",208
language_99,"[0, 0]",208
language_100,"[1, 1]",208
language_101,"[1, 1]",208
language_108,"[0, 1]",208
language_109,"[0, 1]",208
language_110,"[0, 1]",208
language_112,"[0, 1]",208
language_113,"[0, 1]",208
language_114,"[1, 1]",208
language_115,"[0, 0]",208
language_118,"[1, 0]",208
language_120,"[0, 1]",208
language_122,"[0, 1]",208
language_123,"[1, 1]",208
language_125,"[0, 1]",208
language_126,"[1, 1]",208
language_128,"[0, 0]",208
language_129,"[1, 1]",208
language_130,"[1, 0]",208
language_131,"[0, 0]",208
language_134,"[1, 1]",208
language_135,"[0, 0]",208
language_138,"[0, 0]",208
language_140,"[0, 1]",208
language_141,"[0, 1]",208
language_142,"[0, 0]",208
language_143,"[1, 0]",208
language_147,"[0, 1]",208
language_148,"[1, 1]",208
language_149,"[1, 0]",208
language_150,"[0, 1]",208
language_151,"[1, 1]",208
language_152,"[1, 1]",208
language_153,"[0, 1]",208
language_154,"[0, 0]",208
language_155,"[1, 1]",208
language_158,"[0, 1]",208
language_160,"[1, 0]",208
language_162,"[0, 1]",208
language_163,"[0, 1]",208
language_166,"[1, 1]",208
language_167,"[0, 1]",208
language_168,"[0, 1]",208
language_169,"[1, 1]",208
language_170,"[1, 1]",208
language_171,"[0, 1]",208
language_172,"[0, 1]",208
language_174,"[0, 1]",208
language_176,"[1, 1]",208
language_177,"[0, 1]",208
language_179,"[0, 1]",208
language_180,"[1, 1]",208
language_182,"[0, 1]",208
language_186,"[0, 1]",208
language_187,"[0, 1]",208
language_188,"[0, 1]",208
language_189,"[0, 0]",208
language_191,"[0, 1]",208
language_192,"[0, 0]",208
language_195,"[1, 1]",208
language_196,"[0, 1]",208
language_198,"[0, 1]",208
language_199,"[0, 1]",208
language_200,"[0, 1]",208
language_201,"[0, 0]",208
language_203,"[1, 0]",208
language_204,"[1, 1]",208
language_209,"[0, 1]",208
language_210,"[1, 1]",208
language_211,"[1, 0]",208
language_212,"[1, 1]",208
language_215,"[0, 1]",208
language_216,"[1, 0]",208
language_217,"[1, 0]",208
language_218,"[0, 1]",208
language_219,"[0, 1]",208
language_220,"[0, 1]",208
language_221,"[0, 0]",208
language_222,"[1, 1]",208
language_224,"[0, 1]",208
language_228,"[1, 1]",208
language_229,"[1, 1]",208
language_231,"[0, 1]",208
language_232,"[1, 1]",208
language_235,"[0, 1]",208
language_236,"[0, 1]",208
language_237,"[1, 0]",208
language_238,"[0, 1]",208
language_240,"[1, 1]",208
language_242,"[0, 1]",208
language_243,"[0, 1]",208
language_244,"[0, 1]",208
language_245,"[0, 0]",208
language_248,"[1, 1]",208
language_250,"[0, 1]",208
language_253,"[1, 0]",208
language_254,"[1, 1]",208
language_255,"[0, 1]",208
language_256,"[1, 1]",208
language_257,"[1, 1]",208
language_258,"[1, 1]",208
language_261,"[0, 0]",208
language_262,"[0, 1]",208
language_263,"[0, 1]",208
language_264,"[0, 1]",208
language_265,"[0, 1]",208
language_268,"[0, 1]",208
language_269,"[0, 1]",208
language_270,"[1, 1]",208
language_272,"[0, 1]",208
language_273,"[0, 0]",208
language_275,"[0, 1]",208
language_277,"[0, 1]",208
language_278,"[1, 1]",208
language_280,"[0, 1]",208
language_281,"[0, 1]",208
language_284,"[0, 1]",208
language_285,"[0, 1]",208
language_287,"[1, 1]",208
language_288,"[0, 1]",208
language_289,"[0, 1]",208
language_290,"[0, 1]",208
language_291,"[0, 1]",208
language_292,"[0, 1]",208
language_293,"[1, 1]",208
language_295,"[1, 1]",208
language_299,"[0, 1]",208
language_300,"[1, 1]",208
language_301,"[0, 0]",208
language_302,"[0, 1]",208
language_303,"[0, 1]",208
language_306,"[0, 1]",208
language_307,"[0, 1]",208
language_308,"[0, 0]",208
language_310,"[1, 0]",208
language_311,"[0, 1]",208
language_312,"[0, 1]",208
language_313,"[0, 0]",208
language_315,"[1, 1]",208
language_316,"[0, 1]",208
language_318,"[0, 1]",208
language_319,"[0, 1]",208
language_321,"[1, 1]",208
language_324,"[0, 1]",208
language_326,"[1, 1]",208
language_327,"[1, 1]",208
language_328,"[0, 1]",208
language_329,"[0, 0]",208
language_332,"[0, 1]",208
language_336,"[0, 1]",208
language_339,"[1, 1]",208
language_340,"[0, 1]",208
language_341,"[0, 1]",208
language_342,"[0, 1]",208
language_348,"[1, 1]",208
language_351,"[0, 1]",208
language_352,"[1, 0]",208
language_355,"[0, 0]",208
language_358,"[0, 1]",208
language_364,"[1, 1]",208
language_366,"[0, 1]",208
language_368,"[1, 1]",208
language_369,"[0, 1]",208
language_371,"[0, 1]",208
language_374,"[0, 1]",208
language_375,"[0, 1]",208
language_378,"[0, 1]",208
language_379,"[0, 1]",208
language_380,"[1, 1]",208
language_383,"[0, 1]",208
